family,description,spec_json,complexity,positive_development_folds,robust_score,train_trades,train_wins,train_losses,train_win_rate,train_net_pnl,train_average_pnl,train_ci_lower,train_ci_upper,validation_trades,validation_wins,validation_losses,validation_win_rate,validation_net_pnl,validation_average_pnl,validation_ci_lower,validation_ci_upper,full_trades,full_wins,full_losses,full_win_rate,full_net_pnl,full_average_pnl,full_ci_lower,full_ci_upper
binary_le_4,"last 8 digits match LLHHLHHL, where L <= 4","{""kind"":""binary_suffix"",""pattern"":[1,1,0,0,1,0,0,1],""threshold"":4}",8,3,0.30648371880114667,202,129,73,0.6386138613861386,0.25000000000001066,0.0012376237623762903,0.5703484469850916,0.7017055907235165,102,68,34,0.6666666666666666,1.7000000000000064,0.01666666666666673,0.5706063272058552,0.750628852078657,397,263,134,0.6624685138539043,5.700000000000017,0.014357682619647398,0.6145937907193694,0.7072292072797092
binary_le_5,"last 8 digits match LHLHLHHL, where L <= 5","{""kind"":""binary_suffix"",""pattern"":[1,0,1,0,1,0,0,1],""threshold"":5}",8,3,0.29756471673400164,164,106,58,0.6463414634146342,0.9000000000000092,0.0054878048780488365,0.5705840627828378,0.7154001054748906,97,62,35,0.6391752577319587,0.1500000000000039,0.0015463917525773598,0.5399919512124194,0.727755067878296,337,214,123,0.6350148367952523,-0.2499999999999858,-0.0007418397626112338,0.5823610268146414,0.6846252732524295
binary_le_6,"last 7 digits match LLLHHLH, where L <= 6","{""kind"":""binary_suffix"",""pattern"":[1,1,1,0,0,1,0],""threshold"":6}",7,3,0.28741018617761105,306,195,111,0.6372549019607843,0.1500000000000199,0.0004901960784314376,0.5819914171373729,0.6891149748855582,154,106,48,0.6883116883116883,4.400000000000009,0.028571428571428633,0.6113247288863868,0.7561325946415671,630,402,228,0.638095238095238,0.6000000000000227,0.0009523809523809885,0.5998380794440371,0.6746785170621917
binary_le_2,"last 8 digits match HHHHHLHL, where L <= 2","{""kind"":""binary_suffix"",""pattern"":[0,0,0,0,0,1,0,1],""threshold"":2}",8,3,0.2855015755193313,497,317,180,0.6378269617706237,0.400000000000027,0.0008048289738431126,0.594663790553948,0.6788758647345476,276,176,100,0.6376811594202898,0.20000000000000995,0.0007246376811594563,0.5794424938992269,0.6921398524774631,1012,633,379,0.6254940711462451,-6.049999999999969,-0.005978260869565186,0.5952527688050938,0.6547862484002805
three_bins_4_7,last 5 digits have bin pattern 02020 for bins 0-4/5-7/8-9,"{""boundaries"":[4,7],""kind"":""categorical_suffix"",""pattern"":[0,2,0,2,0]}",5,3,0.28500000000000264,209,136,73,0.6507177033492823,1.6500000000000128,0.007894736842105324,0.5838918889985267,0.7121030752770829,132,84,48,0.6363636363636364,7.105427357601002e-15,5.3828995133340925e-17,0.5515211883191461,0.7134936334630516,422,270,152,0.6398104265402843,0.8000000000000256,0.0018957345971564587,0.5929369721470918,0.6841614586322498
binary_le_8,"last 8 digits match LLLLHLHL, where L <= 8","{""kind"":""binary_suffix"",""pattern"":[1,1,1,1,0,1,0,1],""threshold"":8}",8,3,0.2735389235452792,287,186,101,0.6480836236933798,1.8500000000000156,0.0064459930313589394,0.5912076900865584,0.7010477550094008,127,81,46,0.6377952755905512,0.10000000000000853,0.0007874015748032167,0.5512947524229214,0.716204557929191,540,341,199,0.6314814814814815,-1.4499999999999744,-0.0026851851851851377,0.5899985557805784,0.6711069515265021
binary_le_2,"last 8 digits match LHHLHHHH, where L <= 2","{""kind"":""binary_suffix"",""pattern"":[1,0,0,1,0,0,0,0],""threshold"":2}",8,3,0.2725300024316251,540,344,196,0.6370370370370371,0.20000000000003126,0.00037037037037042825,0.5956440726173404,0.6764940617590531,261,170,91,0.6513409961685823,2.1500000000000163,0.00823754789272037,0.5917107587742017,0.7065809073107727,1065,669,396,0.6281690140845071,-4.7999999999999545,-0.004507042253521084,0.5987311059648565,0.6566856331100056
three_bins_4_7,last 6 digits have bin pattern 010010 for bins 0-4/5-7/8-9,"{""boundaries"":[4,7],""kind"":""categorical_suffix"",""pattern"":[0,1,0,0,1,0]}",6,3,0.27000000000000257,295,197,98,0.6677966101694915,5.100000000000016,0.017288135593220393,0.6121948283202472,0.7190845075211709,121,77,44,0.6363636363636364,7.105427357601002e-15,5.872254014546283e-17,0.5476803635967378,0.7166549005994045,543,336,207,0.6187845303867403,-5.249999999999972,-0.009668508287292765,0.5772342343519979,0.6586659482680223
binary_le_5,"last 7 digits match HLHLLHL, where L <= 5","{""kind"":""binary_suffix"",""pattern"":[0,1,0,1,1,0,1],""threshold"":5}",7,3,0.25500000000000467,407,259,148,0.6363636363636364,2.1316282072803006e-14,5.2374157427034414e-17,0.588555677725992,0.6816215344731408,211,144,67,0.6824644549763034,5.350000000000012,0.025355450236966882,0.6168684951378265,0.7415353270232581,821,517,304,0.6297198538367844,-2.9999999999999574,-0.003654080389768523,0.5961566683089133,0.6620747745001495
binary_le_5,"last 7 digits match HLLHHHH, where L <= 5","{""kind"":""binary_suffix"",""pattern"":[0,1,1,0,0,0,0],""threshold"":5}",7,3,0.25500000000000317,187,119,68,0.6363636363636364,1.0658141036401503e-14,5.699540661177275e-17,0.5653143126179756,0.7019232169793916,90,64,26,0.7111111111111111,3.7000000000000046,0.04111111111111116,0.6103595640200169,0.7945787274083785,379,246,133,0.6490765171503958,2.65000000000002,0.0069920844327177305,0.5997501353431034,0.6954112098990906
binary_le_4,"last 8 digits match HHHHHLLH, where L <= 4","{""kind"":""binary_suffix"",""pattern"":[0,0,0,0,0,1,1,0],""threshold"":4}",8,3,0.25371021242768,190,121,69,0.6368421052631579,0.050000000000007816,0.00026315789473688324,0.5663759836337776,0.7018844819877728,95,65,30,0.6842105263157895,2.5000000000000036,0.026315789473684247,0.5851346840006258,0.7689677383795684,389,252,137,0.6478149100257069,2.450000000000024,0.006298200514138879,0.5991138406045076,0.6936251191408023
binary_le_6,"last 8 digits match LLHLHLHL, where L <= 6","{""kind"":""binary_suffix"",""pattern"":[1,1,0,1,0,1,0,1],""threshold"":6}",8,3,0.24000000000000266,226,145,81,0.6415929203539823,0.6500000000000128,0.0028761061946903223,0.5771869217054455,0.7012658880199236,132,84,48,0.6363636363636364,7.105427357601002e-15,5.3828995133340925e-17,0.5515211883191461,0.7134936334630516,460,297,163,0.6456521739130435,2.3500000000000227,0.005108695652173962,0.6009003146146382,0.6879914984214192
