family,description,spec_json,complexity,positive_development_folds,robust_score,train_trades,train_wins,train_losses,train_win_rate,train_net_pnl,train_average_pnl,train_ci_lower,train_ci_upper,validation_trades,validation_wins,validation_losses,validation_win_rate,validation_net_pnl,validation_average_pnl,validation_ci_lower,validation_ci_upper,full_trades,full_wins,full_losses,full_win_rate,full_net_pnl,full_average_pnl,full_ci_lower,full_ci_upper
binary_le_1,"last 7 digits match LLHHHLH, where L <= 1","{""kind"":""binary_suffix"",""pattern"":[1,1,0,0,0,1,0],""threshold"":1}",7,4,0.7218957620088902,157,102,55,0.6496815286624203,1.1500000000000057,0.007324840764331247,0.5722922575954212,0.7199209587270914,93,64,29,0.6881720430107527,2.6500000000000057,0.02849462365591404,0.5881441485195871,0.7732713074867492,332,219,113,0.6596385542168675,4.250000000000014,0.012801204819277151,0.6071034612584848,0.7085216565343527
binary_le_5,"last 8 digits match HLHHLLLL, where L <= 5","{""kind"":""binary_suffix"",""pattern"":[0,1,0,0,1,1,1,1],""threshold"":5}",8,3,-0.4192203186882404,248,171,77,0.6895161290322581,7.250000000000011,0.02923387096774198,0.6294075432760107,0.7438431535718268,125,76,49,0.608,-1.949999999999994,-0.015599999999999952,0.5204208806005645,0.6891389943584371,495,322,173,0.6505050505050505,3.8500000000000227,0.0077777777777778235,0.6074879814855977,0.6912041126964884
three_bins_4_7,last 5 digits have bin pattern 12001 for bins 0-4/5-7/8-9,"{""boundaries"":[4,7],""kind"":""categorical_suffix"",""pattern"":[1,2,0,0,1]}",5,3,0.11256861454988422,203,128,75,0.6305418719211823,-0.6499999999999915,-0.0032019704433497117,0.5622965692430288,0.6939383282585616,109,70,39,0.6422018348623854,0.35000000000000675,0.0032110091743119884,0.548784435940476,0.7259372871210737,429,280,149,0.6526806526806527,3.8500000000000227,0.008974358974359027,0.6064514261503713,0.6961998040643091
binary_le_7,"last 6 digits match HLHLHL, where L <= 7","{""kind"":""binary_suffix"",""pattern"":[0,1,0,1,0,1],""threshold"":7}",6,4,0.060844508879265374,180,123,57,0.6833333333333333,4.650000000000009,0.025833333333333385,0.6121509596004495,0.7468540244949591,119,74,45,0.6218487394957983,-0.949999999999994,-0.007983193277310873,0.5322004246620076,0.703876224690797,382,250,132,0.6544502617801047,3.8000000000000185,0.00994764397905764,0.6054375234702027,0.7003875694595756
binary_le_5,"last 8 digits match HHLLHLLH, where L <= 5","{""kind"":""binary_suffix"",""pattern"":[0,0,1,1,0,1,1,0],""threshold"":5}",8,3,-0.06391533692741269,148,103,45,0.6959459459459459,4.85000000000001,0.03277027027027034,0.6176538029488693,0.7643235598245665,87,54,33,0.6206896551724138,-0.7499999999999947,-0.008620689655172353,0.5156762082161507,0.7154957728663031,313,206,107,0.65814696485623,3.7500000000000213,0.011980830670926586,0.6039657867447343,0.708493322516045
window_count_at_least,even count in last 30 is >= 22,"{""count"":22,""kind"":""window_count_at_least"",""property"":""even"",""window"":30}",2,3,0.5705539117297085,158,102,56,0.6455696202531646,0.8000000000000078,0.005063291139240556,0.5683380621365879,0.7158907154287695,99,70,29,0.7070707070707071,3.8500000000000068,0.03888888888888896,0.6110382270180279,0.787633675054892,318,209,109,0.6572327044025157,3.650000000000013,0.011477987421383689,0.6034675549027075,0.7072444346788227
binary_le_4,"last 8 digits match HLLLHHLL, where L <= 4","{""kind"":""binary_suffix"",""pattern"":[0,1,1,1,0,0,1,1],""threshold"":4}",8,2,-0.7427635262664012,209,127,82,0.6076555023923444,-3.29999999999999,-0.015789473684210478,0.5400869434528404,0.6713380310297379,85,56,29,0.6588235294117647,1.0500000000000043,0.012352941176470638,0.5531313859346882,0.75078077803026,381,249,132,0.6535433070866141,3.6000000000000227,0.009448818897637854,0.6044448937915968,0.6995764046374603
three_bins_2_5,last 5 digits have bin pattern 11112 for bins 0-2/3-5/6-9,"{""boundaries"":[2,5],""kind"":""categorical_suffix"",""pattern"":[1,1,1,1,2]}",5,4,0.16809822926033058,154,105,49,0.6818181818181818,3.8500000000000085,0.025000000000000057,0.604596215924593,0.7501901654127416,77,48,29,0.6233766233766234,-0.5499999999999954,-0.007142857142857083,0.5117280371207937,0.7232998839134108,309,203,106,0.656957928802589,3.5000000000000213,0.011326860841424017,0.6023901405432521,0.7076710654287983
binary_le_4,"last 8 digits match LHHHHLHL, where L <= 4","{""kind"":""binary_suffix"",""pattern"":[1,0,0,0,0,1,0,1],""threshold"":4}",8,4,0.7183566001729845,188,122,66,0.648936170212766,1.3000000000000114,0.006914893617021337,0.5783465126208184,0.7135611925449391,103,72,31,0.6990291262135923,3.550000000000006,0.034466019417475784,0.6046054631486113,0.7791407010516356,380,248,132,0.6526315789473685,3.40000000000002,0.008947368421052685,0.6034472868519453,0.6987608184329707
binary_le_4,"last 8 digits match HHLLHHLH, where L <= 4","{""kind"":""binary_suffix"",""pattern"":[0,0,1,1,0,0,1,0],""threshold"":4}",8,4,0.6211822646334045,189,122,67,0.6455026455026455,0.95000000000001,0.005026455026455079,0.5750265165839736,0.71018186306814,84,57,27,0.6785714285714286,1.9500000000000046,0.02321428571428577,0.5727856143388975,0.7687387683701526,347,227,120,0.654178674351585,3.400000000000013,0.009798270893371794,0.6026920143838014,0.702289045607415
